i: 0
-0.01875 -0.15625 -0.29375 -0.29375 -0.29375 -0.29375 -0.15625 -0.01875 | j: 2
-0.01875 -0.15625 -0.29375 -0.43125 -0.43125 -0.29375 -0.15625 -0.01875 | j: 3
-0.01875 -0.15625 -0.29375 -0.43125 -0.43125 -0.29375 -0.15625 -0.01875 | j: 4
-0.01875 -0.15625 -0.29375 -0.29375 -0.29375 -0.29375 -0.15625 -0.01875 | j: 5
-0.01875 -0.15625 -0.15625 -0.15625 -0.15625 -0.15625 -0.15625 -0.01875 | j: 6
-0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 | j: 7

i: 5
-0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 | j: 0
-0.01875 -0.15625 -0.15625 -0.15625 -0.15625 -0.15625 -0.15625 -0.01875 | j: 1
-0.01875 -0.15625 -0.29375 -0.29375 -0.29375 -0.29375 -0.15625 -0.01875 | j: 2
-0.01875 -0.15625 -0.29375 -0.29375 -0.29375 -0.29375 -0.15625 -0.01875 | j: 3
-0.01875 -0.15625 -0.29375 -0.29375 -0.29375 -0.29375 -0.15625 -0.01875 | j: 4
-0.01875 -0.15625 -0.29375 -0.29375 -0.29375 -0.29375 -0.15625 -0.01875 | j: 5
-0.01875 -0.15625 -0.15625 -0.15625 -0.15625 -0.15625 -0.15625 -0.01875 | j: 6
-0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 | j: 7

i: 6
-0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 | j: 0
-0.01875 -0.15625 -0.15625 -0.15625 -0.15625 -0.15625 -0.15625 -0.01875 | j: 1
-0.01875 -0.15625 -0.15625 -0.15625 -0.15625 -0.15625 -0.15625 -0.01875 | j: 2
-0.01875 -0.15625 -0.15625 -0.15625 -0.15625 -0.15625 -0.15625 -0.01875 | j: 3
-0.01875 -0.15625 -0.15625 -0.15625 -0.15625 -0.15625 -0.15625 -0.01875 | j: 4
-0.01875 -0.15625 -0.15625 -0.15625 -0.15625 -0.15625 -0.15625 -0.01875 | j: 5
-0.01875 -0.15625 -0.15625 -0.15625 -0.15625 -0.15625 -0.15625 -0.01875 | j: 6
-0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 | j: 7

i: 7
-0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 | j: 0
-0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 | j: 1
-0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 | j: 2
-0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 | j: 3
-0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 | j: 4
-0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 | j: 5
-0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 | j: 6
-0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 -0.01875 | j: 7

